"ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position","p.overall","q.overall","post.hoc.A.By.p","post.hoc.peak.By.p","post.hoc.M.By.p","post.hoc.A.By.q","post.hoc.peak.By.q","post.hoc.M.By.q","A1","A2","delta.A","p.delta.A","q.delta.A","peak1","peak2","delta.peak","p.delta.peak","q.delta.peak","M1","M2","delta.M","p.delta.M","q.delta.M","P"
"ENSMUSG00000021569",69716,"Trip13","protein_coding","13",74059466,74085903,0.267,0.295,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.108,0.07,-0.038,0.252,0.997,6.979,4.476,-2.503,0.121,0.139,6.078,6.074,-0.003,0.89,0.958,24
"ENSMUSG00000057649",105246,"Brd9","protein_coding","13",74085930,74109014,0.002,0.007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.082,0.046,-0.036,0.197,0.997,7.47,3.092,-4.378,0.02,0.03,10.437,10.492,0.055,0.007,0.133,24
"ENSMUSG00000085881",NA,"Gm15912","lncRNA","13",74156125,74157488,0.003,0.009,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.071,0.124,0.053,0.114,0.914,5.868,0.82,-5.048,0.003,0.009,7.982,7.997,0.015,0.523,0.78,24
"ENSMUSG00000021572",74470,"Cep72","protein_coding","13",74184619,74210418,0.459,0.482,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.097,0.094,-0.003,0.941,0.997,5.832,3.047,-2.785,0.133,0.152,6.302,6.286,-0.016,0.61,0.837,24
"ENSMUSG00000071252",72371,"2210408I21Rik","protein_coding","13",77283659,77761903,0.005,0.012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.123,0.092,-0.032,0.348,0.997,6.574,1.974,-4.6,0.002,0.006,9.103,9.093,-0.01,0.679,0.871,24
"ENSMUSG00000114401",NA,"Gm38604","lncRNA","13",78271487,78331325,0.393,0.418,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.091,0.085,-0.006,0.89,0.997,6.618,3.385,-3.232,0.089,0.107,5.772,5.771,0,0.99,0.997,24
"ENSMUSG00000021537",12626,"Cetn3","protein_coding","13",81931196,81945274,0.027,0.044,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.099,0.109,0.01,0.788,0.997,11.058,6.761,-4.297,0.004,0.01,10.592,10.596,0.004,0.866,0.954,24
"ENSMUSG00000035762",72745,"Tmem161b","protein_coding","13",84370415,84444260,0.016,0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.057,0.096,0.039,0.235,0.997,7.752,2.081,-5.671,0.009,0.017,8.545,8.541,-0.004,0.859,0.953,24
"ENSMUSG00000021613",12950,"Hapln1","protein_coding","13",89687915,89759771,0.001,0.004,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.154,0.098,-0.056,0.191,0.997,15.082,9.841,-5.241,0.002,0.008,8.355,8.313,-0.042,0.166,0.467,24
"ENSMUSG00000012422",66074,"Tmem167","protein_coding","13",90237242,90292026,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.084,0.044,-0.039,0.085,0.889,15.781,9.571,-6.21,0.008,0.016,10.705,10.68,-0.026,0.114,0.395,24
"ENSMUSG00000021619",66795,"Atg10","protein_coding","13",91083475,91372087,0.066,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.067,0.049,-0.018,0.474,0.997,10.488,5.896,-4.591,0.013,0.022,8.456,8.446,-0.01,0.577,0.819,24
"ENSMUSG00000007617",26556,"Homer1","protein_coding","13",93436143,93541637,0.241,0.27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.089,0.061,-0.028,0.371,0.997,16.673,13.674,-2.999,0.096,0.114,10.336,10.346,0.01,0.657,0.86,24
"ENSMUSG00000045312",218454,"Lhfpl2","protein_coding","13",94194304,94331917,0.004,0.01,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.122,0.076,-0.046,0.191,0.997,1.184,23.008,21.824,0.137,0.156,10.398,10.326,-0.073,0.004,0.121,24
"ENSMUSG00000042857",328309,"Gm9776","lncRNA","13",94492347,94495439,0.1,0.127,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.113,0.095,-0.018,0.621,0.997,4.587,1.328,-3.259,0.024,0.034,7.953,7.936,-0.017,0.513,0.773,24
"ENSMUSG00000091387",218476,"Gcnt4","protein_coding","13",97061197,97087414,0.005,0.012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.165,0.167,0.002,0.967,0.997,12.99,8.886,-4.104,0,0.003,7.136,7.127,-0.01,0.778,0.925,24
"ENSMUSG00000060739",59050,"Nsa2","protein_coding","13",97265932,97274445,0.039,0.058,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.054,0.068,0.014,0.641,0.997,14.452,8.691,-5.761,0.006,0.013,10.639,10.65,0.01,0.624,0.844,24
"ENSMUSG00000078952",NA,"Lncenc1","lncRNA","13",97571455,97645404,0.001,0.003,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.143,0.1,-0.042,0.397,0.997,7.942,1.776,-6.166,0.009,0.018,7.064,7.146,0.081,0.023,0.196,24
"ENSMUSG00000009470",238799,"Tnpo1","protein_coding","13",98975527,99062892,0.002,0.006,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.14,0.073,-0.068,0.076,0.889,17.024,12.496,-4.529,0.029,0.04,12.41,12.359,-0.051,0.055,0.284,24
"ENSMUSG00000021650",68927,"Ptcd2","protein_coding","13",99456155,99481213,0.035,0.053,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.055,0.05,-0.005,0.802,0.997,19.643,14.811,-4.833,0.003,0.009,10.04,10.044,0.004,0.781,0.926,24
"ENSMUSG00000021646",78038,"Mccc2","protein_coding","13",100085038,100152147,0.681,0.694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.052,0.046,-0.005,0.801,0.997,4.288,3.798,-0.49,0.777,0.783,10.223,10.241,0.018,0.232,0.548,24
"ENSMUSG00000078941",108143,"Ak6","protein_coding","13",100787487,100802867,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.131,0.122,-0.009,0.805,0.997,17.655,12.394,-5.261,0,0.001,7.692,7.707,0.015,0.556,0.806,24
"ENSMUSG00000078941",102216272,"Ak6","protein_coding","13",100787487,100802867,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.131,0.122,-0.009,0.805,0.997,17.655,12.394,-5.261,0,0.001,7.692,7.707,0.015,0.556,0.806,24
"ENSMUSG00000032621",218543,"Srek1","protein_coding","13",103875856,103911116,0.008,0.018,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.235,0.198,-0.037,0.43,0.997,17.465,14.531,-2.933,0.001,0.005,10.932,10.926,-0.006,0.857,0.953,24
"ENSMUSG00000021711",66975,"Trappc13","protein_coding","13",104278657,104314977,0.011,0.023,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.044,0.043,-0.001,0.963,0.997,18.905,14.178,-4.726,0.007,0.015,10.719,10.695,-0.025,0.046,0.263,24
"ENSMUSG00000021715",67285,"Cwc27","protein_coding","13",104767648,104953650,0.02,0.034,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.078,0.054,-0.024,0.28,0.997,10.259,6.509,-3.75,0.008,0.016,9.46,9.478,0.018,0.258,0.578,24
"ENSMUSG00000021721",15550,"Htr1a","protein_coding","13",105580147,105584630,0.137,0.166,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.136,0.07,-0.065,0.108,0.895,17.511,14.865,-2.646,0.106,0.125,9.578,9.566,-0.012,0.68,0.871,24
"ENSMUSG00000021694",71991,"Ercc8","protein_coding","13",108295265,108331898,0.012,0.024,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.063,0.045,-0.017,0.499,0.997,9.785,5.992,-3.794,0.05,0.064,8.913,8.958,0.045,0.014,0.165,24
"ENSMUSG00000021696",74559,"Elovl7","protein_coding","13",108350938,108422217,0.08,0.104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.162,0.166,0.003,0.966,0.997,2.081,0.976,-1.105,0.531,0.545,9.963,9.831,-0.131,0.015,0.165,24
"ENSMUSG00000021697",218581,"Depdc1b","protein_coding","13",108452866,108544316,0.191,0.219,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.102,0.113,0.011,0.808,0.997,4.935,1.369,-3.567,0.047,0.061,6.533,6.516,-0.017,0.606,0.834,24
"ENSMUSG00000032745",73274,"Gpbp1","protein_coding","13",111562214,111626645,0.003,0.01,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.06,0.046,-0.014,0.529,0.997,17.256,11.564,-5.692,0.01,0.019,11.226,11.194,-0.032,0.042,0.256,24
"ENSMUSG00000016018",72198,"Mtrex","protein_coding","13",113003952,113063932,0.021,0.036,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.069,0.059,-0.01,0.596,0.997,19.086,15.341,-3.745,0.004,0.01,11.456,11.445,-0.011,0.399,0.69,24
"ENSMUSG00000042426",218629,"Dhx29","protein_coding","13",113063988,113105966,0.01,0.02,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.066,0.073,0.007,0.768,0.997,19.878,15.323,-4.555,0.003,0.008,10.591,10.569,-0.022,0.199,0.51,24
"ENSMUSG00000021775",353187,"Nr1d2","protein_coding","14",4230569,4265642,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.211,0.166,-0.045,0.14,0.937,10.812,7.051,-3.761,0,0,12.111,12.102,-0.009,0.686,0.875,24
"ENSMUSG00000021737",66413,"Psmd6","protein_coding","14",8348779,8357589,0.193,0.221,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.047,0.036,-0.012,0.526,0.997,11.818,9.136,-2.682,0.12,0.138,11.417,11.434,0.017,0.189,0.497,24
"ENSMUSG00000044772",218739,"Sntn","protein_coding","14",8786615,8798887,0.013,0.025,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.137,0.117,-0.02,0.725,0.997,5.753,23.325,17.572,0.007,0.015,6.587,6.574,-0.012,0.761,0.915,24
"ENSMUSG00000021747",74430,"Cfap20dc","protein_coding","14",13803533,14038581,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.119,0.068,-0.05,0.183,0.994,9.196,0.325,-8.87,0.007,0.015,7.886,7.934,0.048,0.071,0.315,24
"ENSMUSG00000021750",268709,"Fam107a","protein_coding","14",14151750,14173499,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.228,0.221,-0.006,0.9,0.997,17.686,13.708,-3.978,0,0.001,13.216,13.221,0.005,0.898,0.963,24
"ENSMUSG00000021751",93732,"Acox2","protein_coding","14",14210420,14244262,0.071,0.095,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.135,0.099,-0.036,0.371,0.997,6.811,4.16,-2.651,0.065,0.081,6.224,6.27,0.045,0.115,0.395,24
"ENSMUSG00000023156",67053,"Rpp14","protein_coding","14",14377939,14389406,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.069,0.052,-0.016,0.49,0.997,18.431,11.152,-7.279,0.004,0.011,9.978,9.984,0.006,0.719,0.892,24
"ENSMUSG00000023156",109729085,"Rpp14","protein_coding","14",14377939,14389406,0.001,0.003,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.069,0.052,-0.016,0.49,0.997,18.431,11.152,-7.279,0.004,0.011,9.978,9.984,0.006,0.719,0.892,24
"ENSMUSG00000039599",105428,"Fam149b","protein_coding","14",20398230,20433559,0.001,0.004,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.071,0.051,-0.021,0.356,0.997,21.294,16.977,-4.317,0.009,0.017,10.297,10.346,0.049,0.003,0.119,24
"ENSMUSG00000021820",12325,"Camk2g","protein_coding","14",20784943,20844156,0,0.001,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.086,0.044,-0.042,0.101,0.889,9.366,5.323,-4.043,0.03,0.042,13.145,13.208,0.063,0.001,0.114,24
"ENSMUSG00000021824",55946,"Ap3m1","protein_coding","14",21081510,21102576,0.001,0.003,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.059,0.049,-0.01,0.648,0.997,14.726,8.336,-6.389,0.004,0.011,10.809,10.766,-0.043,0.009,0.136,24
"ENSMUSG00000021782",71228,"Dlg5","protein_coding","14",24184021,24295988,0.333,0.36,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.073,0.054,-0.019,0.469,0.997,20.23,17.358,-2.872,0.108,0.126,11.976,11.977,0.002,0.934,0.977,24
"ENSMUSG00000055538",71918,"Zcchc24","protein_coding","14",25712066,25769463,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.14,0.13,-0.01,0.821,0.997,17.071,11.316,-5.755,0,0.003,13.02,12.975,-0.045,0.146,0.443,24
"ENSMUSG00000021866",11744,"Anxa11","protein_coding","14",25842580,25887228,0.009,0.02,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.111,0.077,-0.034,0.459,0.997,2.036,23.298,21.262,0.152,0.171,9.549,9.457,-0.092,0.005,0.125,24
"ENSMUSG00000048502",278672,"Duxbl1","protein_coding","14",25979001,25990512,0.235,0.264,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.104,0.113,0.009,0.833,0.997,6.463,3.089,-3.374,0.045,0.058,6.213,6.21,-0.002,0.945,0.982,24
"ENSMUSG00000040717",171463,"Il17rd","protein_coding","14",26760898,26829243,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.185,0.103,-0.082,0.021,0.625,23.182,17.846,-5.335,0,0,9.644,9.589,-0.055,0.029,0.214,24
"ENSMUSG00000052395",328370,"Rft1","protein_coding","14",30376317,30413274,0.011,0.022,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.07,0.063,-0.007,0.808,0.997,8.427,3.068,-5.359,0.003,0.01,9.239,9.208,-0.031,0.115,0.396,24
"ENSMUSG00000006526",69179,"Stimate","protein_coding","14",30547547,30599167,0.067,0.091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.051,0.042,-0.009,0.618,0.997,10.464,6.3,-4.163,0.008,0.017,10.274,10.268,-0.006,0.616,0.841,24
"ENSMUSG00000019027",110084,"Dnah1","protein_coding","14",30982332,31045853,0.062,0.085,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.095,0.073,-0.022,0.566,0.997,4.581,23.779,19.198,0.025,0.036,11.285,11.268,-0.018,0.509,0.772,24
"ENSMUSG00000115311",NA,"Gm35823","lncRNA","14",30989868,31042898,0.001,0.004,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.064,0.091,0.026,0.476,0.997,5.932,23.228,17.297,0.004,0.012,7.327,7.391,0.065,0.012,0.16,24
"ENSMUSG00000021892",24056,"Sh3bp5","protein_coding","14",31081837,31158035,0.03,0.047,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.084,0.051,-0.033,0.225,0.997,3.983,0.285,-3.698,0.041,0.054,11.111,11.084,-0.028,0.147,0.443,24
"ENSMUSG00000056234",27057,"Ncoa4","protein_coding","14",31881822,31901812,0.009,0.019,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.046,0.036,-0.01,0.526,0.997,21.059,16.451,-4.608,0.006,0.014,11.772,11.749,-0.023,0.046,0.263,24
"ENSMUSG00000115813",NA,"Gm46447","lncRNA","14",32023881,32030852,0.237,0.265,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.097,0.096,-0.001,0.978,0.997,16.68,14.371,-2.309,0.159,0.178,6.372,6.414,0.042,0.139,0.433,24
"ENSMUSG00000072473",67085,"1700024G13Rik","protein_coding","14",32098025,32110348,0.017,0.031,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.231,0.126,-0.105,0.073,0.889,6.278,2.706,-3.572,0.029,0.041,6.762,6.788,0.025,0.537,0.794,24
"ENSMUSG00000050666",320736,"Vstm4","protein_coding","14",32578713,32661448,0,0.001,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.332,0.154,-0.178,0.008,0.489,0.54,21.388,20.848,0.011,0.02,9.358,9.262,-0.095,0.043,0.258,24
"ENSMUSG00000108841",268729,"Frmpd2","protein_coding","14",33193653,33297226,0.262,0.29,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.121,0.162,0.041,0.557,0.997,22.962,19.657,-3.305,0.091,0.109,8.632,8.6,-0.032,0.52,0.778,24
"ENSMUSG00000021943",14560,"Gdf10","protein_coding","14",33645544,33659940,0.001,0.003,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.193,0.139,-0.054,0.36,0.997,15.582,12.443,-3.138,0.027,0.038,9.452,9.306,-0.146,0.001,0.114,24
"ENSMUSG00000041471",75698,"Shld2","protein_coding","14",33958990,34032450,0.001,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.063,0.082,0.02,0.528,0.997,10.202,2.077,-8.125,0.006,0.013,8.395,8.38,-0.015,0.488,0.759,24
"ENSMUSG00000086124",NA,"A530076I17Rik","lncRNA","14",45898227,45905955,0.064,0.087,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.103,0.096,-0.007,0.867,0.997,5.451,0.86,-4.59,0.009,0.017,5.873,5.872,-0.001,0.978,0.992,24
"ENSMUSG00000055128",68755,"Cgrrf1","protein_coding","14",47069582,47091650,0.023,0.038,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.083,0.094,0.011,0.714,0.997,15.366,11.305,-4.061,0.003,0.009,9.623,9.627,0.004,0.842,0.946,24
"ENSMUSG00000050335",16854,"Lgals3","protein_coding","14",47605208,47623617,0.673,0.686,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.124,0.107,-0.017,0.732,0.997,3.428,1.669,-1.759,0.304,0.322,7.754,7.737,-0.017,0.626,0.845,24
"ENSMUSG00000006281",21745,"Tep1","protein_coding","14",51061516,51108017,0.002,0.007,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.12,0.094,-0.026,0.505,0.997,0.062,21.106,21.045,0.035,0.048,9.261,9.179,-0.082,0.003,0.121,24
"ENSMUSG00000060373",15381,"Hnrnpc","protein_coding","14",52310834,52341485,0,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.186,0.127,-0.059,0.04,0.793,22.182,18.035,-4.147,0,0,13.074,13.058,-0.016,0.445,0.725,24
"ENSMUSG00000022160",56335,"Mettl3","protein_coding","14",52532298,52542585,0.154,0.183,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.078,0.09,0.012,0.636,0.997,17.221,14.84,-2.381,0.061,0.076,9.387,9.367,-0.02,0.286,0.602,24
"ENSMUSG00000076928",NA,"Trac","TR_C_gene","14",54457978,54461663,0.001,0.004,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0.318,0.133,-0.185,0.002,0.215,2.555,23.866,21.311,0.043,0.056,7.19,7.211,0.021,0.616,0.841,24
"ENSMUSG00000000957",17387,"Mmp14","protein_coding","14",54669069,54682821,0,0,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,0.643,0.406,-0.237,0.003,0.28,1.243,22.056,20.813,0,0,10.996,10.941,-0.055,0.323,0.639,24
"ENSMUSG00000120849",NA,"Gm56768","lncRNA","14",54679606,54679902,0.003,0.01,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.194,0.166,-0.027,0.57,0.997,0.767,21.833,21.066,0.005,0.012,6.165,6.095,-0.07,0.04,0.25,24
"ENSMUSG00000022177",219072,"Haus4","protein_coding","14",54779242,54792073,0.005,0.012,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.081,0.085,0.004,0.909,0.997,7.572,0.944,-6.627,0.002,0.007,7.823,7.833,0.01,0.674,0.869,24
"ENSMUSG00000022179",74359,"4931414P19Rik","protein_coding","14",54821120,54843450,0.009,0.02,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.08,0.057,-0.023,0.402,0.997,21.416,15.7,-5.717,0.008,0.017,8.292,8.282,-0.011,0.587,0.823,24
"ENSMUSG00000022185",56215,"Acin1","protein_coding","14",54879618,54924388,0.039,0.058,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.107,0.116,0.009,0.778,0.997,17.085,13.636,-3.449,0.004,0.012,12.503,12.512,0.01,0.683,0.872,24
"ENSMUSG00000040822",58248,"1700123O20Rik","protein_coding","14",54923673,54928198,0.015,0.028,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.052,0.063,0.011,0.643,0.997,16.926,11.403,-5.523,0.002,0.008,9.593,9.611,0.018,0.286,0.602,24
"ENSMUSG00000022211",268747,"Carmil3","protein_coding","14",55728108,55745729,0,0.001,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.13,0.109,-0.021,0.705,0.997,8.341,0.433,-7.908,0.005,0.013,10.466,10.562,0.096,0.012,0.16,24
"ENSMUSG00000022216",19186,"Psme1","protein_coding","14",55815580,55818986,0.385,0.41,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.05,0.053,0.004,0.887,0.997,8.738,8.197,-0.541,0.766,0.772,11.086,11.116,0.03,0.091,0.349,24
"ENSMUSG00000047098",268749,"Rnf31","protein_coding","14",55829165,55841150,0.105,0.132,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.059,0.049,-0.01,0.673,0.997,6.074,1.817,-4.257,0.014,0.023,10.533,10.532,-0.001,0.928,0.977,24
"ENSMUSG00000007589",28113,"Tinf2","protein_coding","14",55912146,55919277,0.053,0.074,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.066,0.053,-0.014,0.611,0.997,9.646,5.158,-4.488,0.018,0.028,8.532,8.556,0.024,0.223,0.541,24
"ENSMUSG00000022223",654795,"Sdr39u1","protein_coding","14",56134740,56137750,0.001,0.005,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.071,0.045,-0.026,0.306,0.997,8.381,2.507,-5.874,0.009,0.017,11.101,11.143,0.042,0.02,0.188,24
"ENSMUSG00000021938",66645,"Pspc1","protein_coding","14",56958167,57015773,0.007,0.017,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.097,0.062,-0.035,0.141,0.937,8.193,5.038,-3.155,0.013,0.021,10.784,10.815,0.032,0.063,0.299,24
"ENSMUSG00000100017",100503842,"2410022M11Rik","lncRNA","14",57049446,57051356,0.376,0.401,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.104,0.137,0.033,0.422,0.997,4.258,2.114,-2.144,0.122,0.141,7.712,7.709,-0.002,0.932,0.977,24
"ENSMUSG00000040055",14623,"Gjb6","protein_coding","14",57360760,57371068,0.003,0.009,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.062,0.098,0.036,0.359,0.997,18.775,12.144,-6.631,0.015,0.024,12.541,12.486,-0.055,0.045,0.262,24
"ENSMUSG00000021947",68631,"Cryl1","protein_coding","14",57512450,57635986,0.023,0.038,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.128,0.103,-0.025,0.493,0.997,6.914,3.185,-3.729,0.003,0.009,8.865,8.879,0.014,0.582,0.821,24
"ENSMUSG00000021959",50523,"Lats2","protein_coding","14",57927119,57995845,0.001,0.003,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,0.134,0.089,-0.045,0.287,0.997,16.852,12.454,-4.398,0.005,0.013,9.269,9.179,-0.09,0.003,0.119,24
"ENSMUSG00000021969",75965,"Zdhhc20","protein_coding","14",58070160,58127733,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.075,0.044,-0.031,0.21,0.997,14.346,5.867,-8.479,0.007,0.015,11.649,11.623,-0.027,0.138,0.432,24
"ENSMUSG00000035469",71330,"Rcbtb1","protein_coding","14",59438658,59474714,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.063,0.087,0.024,0.413,0.997,11.067,3.9,-7.166,0.005,0.013,11.384,11.35,-0.035,0.1,0.368,24
"ENSMUSG00000021990",219140,"Spata13","protein_coding","14",60871450,61002005,0.003,0.009,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0.115,0.123,0.008,0.832,0.997,3.098,23.988,20.89,0.009,0.017,10.43,10.363,-0.067,0.009,0.136,24
"ENSMUSG00000021993",70478,"Mipep","protein_coding","14",61022022,61142927,0.002,0.005,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.057,0.046,-0.011,0.56,0.997,22.991,16.355,-6.636,0,0.003,10.407,10.403,-0.004,0.791,0.931,24
"ENSMUSG00000034532",50759,"Fbxo16","protein_coding","14",65504067,65561422,0.012,0.023,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.058,0.056,-0.002,0.938,0.997,5.98,23.057,17.077,0.012,0.021,8.918,8.913,-0.006,0.759,0.914,24
"ENSMUSG00000034463",219151,"Scara3","protein_coding","14",66156843,66191384,0.017,0.031,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0.286,0.17,-0.116,0.246,0.997,3.719,2.072,-1.647,0.378,0.396,10.825,10.633,-0.191,0.008,0.134,24
"ENSMUSG00000046204",239157,"Pnma2","protein_coding","14",67148619,67158472,0.143,0.172,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.054,0.061,0.007,0.801,0.997,18.762,14.9,-3.861,0.044,0.057,11.789,11.809,0.02,0.272,0.592,24
"ENSMUSG00000034194",71843,"R3hcc1","protein_coding","14",69934756,69945033,0.151,0.179,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.076,0.044,-0.033,0.179,0.994,6.949,4.081,-2.868,0.116,0.134,10.313,10.328,0.016,0.37,0.663,24
"ENSMUSG00000022092",19057,"Ppp3cc","protein_coding","14",70455314,70526920,0.03,0.047,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.062,0.052,-0.01,0.686,0.997,8.219,2.624,-5.595,0.003,0.01,8.701,8.709,0.008,0.664,0.863,24
"ENSMUSG00000033595",213469,"Lgi3","protein_coding","14",70768125,70775764,0.007,0.016,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.088,0.1,0.011,0.754,0.997,5.626,0.695,-4.931,0.004,0.011,12.709,12.669,-0.04,0.117,0.399,24
"ENSMUSG00000022099",13829,"Dmtn","protein_coding","14",70838703,70873488,0.014,0.026,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0.046,0.066,0.02,0.425,0.997,0.059,18.867,18.808,0.012,0.021,13.389,13.421,0.032,0.073,0.315,24
"ENSMUSG00000022103",14586,"Gfra2","protein_coding","14",71127560,71217278,0.003,0.009,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.097,0.088,-0.008,0.782,0.997,21.67,16.495,-5.175,0,0.002,11.683,11.701,0.018,0.424,0.711,24
"ENSMUSG00000033470",70086,"Cysltr2","protein_coding","14",73263043,73286554,0,0.002,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0.175,0.136,-0.039,0.382,0.997,23.961,19.619,-4.342,0,0.002,5.798,5.744,-0.054,0.093,0.354,24
"ENSMUSG00000034997",15558,"Htr2a","protein_coding","14",74878280,74946934,0.246,0.274,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.113,0.087,-0.026,0.611,0.997,16.853,12.856,-3.997,0.054,0.069,9.582,9.586,0.005,0.899,0.964,24
