"ensembl_gene_id_version","ensembl_gene_id","entrezgene_id","mgi_symbol","gene_biotype","chromosome_name","start_position","end_position"
"ENSMUSG00000061474.12","ENSMUSG00000061474",66128,"Mrps36","protein_coding","13",100872463,100881167
"ENSMUSG00000061477.5","ENSMUSG00000061477",20115,"Rps7","protein_coding","12",28680853,28685952
"ENSMUSG00000061482.8","ENSMUSG00000061482",319156,"H4c4","protein_coding","13",23765581,23766718
"ENSMUSG00000061517.9","ENSMUSG00000061517",223227,"Sox21","protein_coding","14",118470644,118474442
"ENSMUSG00000061524.9","ENSMUSG00000061524",22772,"Zic2","protein_coding","14",122712847,122717264
"ENSMUSG00000061533.17","ENSMUSG00000061533",75216,"Cep128","protein_coding","12",90965266,91351183
"ENSMUSG00000061603.9","ENSMUSG00000061603",238161,"Akap6","protein_coding","12",52746166,53202382
"ENSMUSG00000061615.3","ENSMUSG00000061615",319172,"H2ac4","protein_coding","13",23935109,23935581
"ENSMUSG00000061650.7","ENSMUSG00000061650",192191,"Med9","protein_coding","11",59839032,59853031
"ENSMUSG00000061666.7","ENSMUSG00000061666",66569,"Gdpd1","protein_coding","11",86924693,86964888
"ENSMUSG00000061718.13","ENSMUSG00000061718",19049,"Ppp1r1b","protein_coding","11",98239230,98248622
"ENSMUSG00000061731.10","ENSMUSG00000061731",14042,"Ext1","protein_coding","15",52927434,53209555
"ENSMUSG00000061878.17","ENSMUSG00000061878",20698,"Sphk1","protein_coding","11",116421751,116427501
"ENSMUSG00000061911.16","ENSMUSG00000061911",17933,"Myt1l","protein_coding","12",29578383,29973212
"ENSMUSG00000061981.15","ENSMUSG00000061981",14252,"Flot2","protein_coding","11",77928757,77951260
"ENSMUSG00000061991.3","ENSMUSG00000061991",319173,"H2ac10","protein_coding","13",23718076,23718474
"ENSMUSG00000062014.14","ENSMUSG00000062014",63985,"Gmfb","protein_coding","14",47045606,47059699
"ENSMUSG00000062054.8","ENSMUSG00000062054",67732,"Iah1","protein_coding","12",21366390,21373820
"ENSMUSG00000062115.16","ENSMUSG00000062115",19377,"Rai1","protein_coding","11",59995839,60090023
"ENSMUSG00000062198.6","ENSMUSG00000062198",72658,"2700097O09Rik","protein_coding","12",55092446,55126895
"ENSMUSG00000062248.6","ENSMUSG00000062248",66197,"Cks2","protein_coding","13",51799268,51804696
"ENSMUSG00000062312.6","ENSMUSG00000062312",13866,"Erbb2","protein_coding","11",98303296,98328542
"ENSMUSG00000062352.16","ENSMUSG00000062352",16413,"Itgb1bp1","protein_coding","12",21290826,21336285
"ENSMUSG00000062352.16","ENSMUSG00000062352",105245391,"Itgb1bp1","protein_coding","12",21290826,21336285
"ENSMUSG00000062382.10","ENSMUSG00000062382",434624,"Ftl1-ps1","protein_coding","13",74547813,74555465
"ENSMUSG00000062397.9","ENSMUSG00000062397",68036,"Zfp706","protein_coding","15",36997271,37008017
"ENSMUSG00000062421.14","ENSMUSG00000062421",11841,"Arf2","protein_coding","11",103857565,103876163
"ENSMUSG00000062563.16","ENSMUSG00000062563",12879,"Cys1","protein_coding","12",24715832,24731812
"ENSMUSG00000062822.9","ENSMUSG00000062822",67392,"4833420G17Rik","protein_coding","13",119599304,119622656
"ENSMUSG00000062825.16","ENSMUSG00000062825",11465,"Actg1","protein_coding","11",120236516,120239368
"ENSMUSG00000062929.9","ENSMUSG00000062929",12632,"Cfl2","protein_coding","12",54905594,54909662
"ENSMUSG00000062961.8","ENSMUSG00000062961",380768,"Ccdc177","protein_coding","12",80800817,80807461
"ENSMUSG00000063021.4","ENSMUSG00000063021",319169,"H2ac15","protein_coding","13",21937605,21937997
"ENSMUSG00000063060.7","ENSMUSG00000063060",20680,"Sox7","protein_coding","14",64181122,64188181
"ENSMUSG00000063142.16","ENSMUSG00000063142",16531,"Kcnma1","protein_coding","14",23339499,24064559
"ENSMUSG00000063193.10","ENSMUSG00000063193",217304,"Cd300lb","protein_coding","11",114813607,114825212
"ENSMUSG00000063200.5","ENSMUSG00000063200",70078,"Nol7","protein_coding","13",43551866,43560573
"ENSMUSG00000063316.14","ENSMUSG00000063316",19942,"Rpl27","protein_coding","11",101333124,101336355
"ENSMUSG00000063410.9","ENSMUSG00000063410",223255,"Stk24","protein_coding","14",121523755,121617423
"ENSMUSG00000063450.15","ENSMUSG00000063450",319565,"Syne2","protein_coding","12",75864908,76157700
"ENSMUSG00000063458.14","ENSMUSG00000063458",76633,"Lrmda","protein_coding","14",22069780,23106153
"ENSMUSG00000063506.15","ENSMUSG00000063506",239027,"Arhgap22","protein_coding","14",32935983,33091891
"ENSMUSG00000063529.4","ENSMUSG00000063529",380842,"Stmnd1","protein_coding","13",46427197,46453591
"ENSMUSG00000063564.14","ENSMUSG00000063564",237759,"Col23a1","protein_coding","11",51180747,51474745
"ENSMUSG00000063632.7","ENSMUSG00000063632",20666,"Sox11","protein_coding","12",27384263,27392573
"ENSMUSG00000063652.11","ENSMUSG00000063652",56517,"Slc22a21","protein_coding","11",53840791,53871158
"ENSMUSG00000063727.4","ENSMUSG00000063727",18383,"Tnfrsf11b","protein_coding","15",54114015,54141880
"ENSMUSG00000063787.5","ENSMUSG00000063787",66121,"Chchd1","protein_coding","14",20753074,20754493
"ENSMUSG00000063894.16","ENSMUSG00000063894",93681,"Zkscan8","protein_coding","13",21697392,21715290
"ENSMUSG00000064057.13","ENSMUSG00000064057",68662,"Scgb3a1","protein_coding","11",49554437,49555945
"ENSMUSG00000064063.7","ENSMUSG00000064063",408058,"BC048507","protein_coding","13",68011445,68012044
"ENSMUSG00000064090.15","ENSMUSG00000064090",69922,"Vrk2","protein_coding","11",26421322,26543999
"ENSMUSG00000064128.9","ENSMUSG00000064128",219103,"Cenpj","protein_coding","14",56764218,56812882
"ENSMUSG00000064138.15","ENSMUSG00000064138",68675,"Fam172a","protein_coding","13",77850152,78314354
"ENSMUSG00000064215.14","ENSMUSG00000064215",52668,"Ifi27","protein_coding","12",103400470,103406498
"ENSMUSG00000064252.10","ENSMUSG00000064252",259148,"Or2t29","protein_coding","11",58430627,58437248
"ENSMUSG00000064288.5","ENSMUSG00000064288",319160,"H4c12","protein_coding","13",21934364,21934675
"ENSMUSG00000064326.14","ENSMUSG00000064326",30954,"Siva1","protein_coding","12",112611113,112615583
"ENSMUSG00000064373.14","ENSMUSG00000064373",20363,"Selenop","protein_coding","15",3298029,3309990
"ENSMUSG00000066027.8","ENSMUSG00000066027",100039315,"Pramel51","protein_coding","12",88142359,88148878
"ENSMUSG00000066361.4","ENSMUSG00000066361",16625,"Serpina3c","protein_coding","12",104112641,104120129
"ENSMUSG00000066363.13","ENSMUSG00000066363",238393,"Serpina3f","protein_coding","12",104180803,104187388
"ENSMUSG00000066392.13","ENSMUSG00000066392",18191,"Nrxn3","protein_coding","12",88689646,90301709
"ENSMUSG00000066438.7","ENSMUSG00000066438",217682,"Plekhd1","protein_coding","12",80739365,80770988
"ENSMUSG00000066440.6","ENSMUSG00000066440",211978,"Zfyve26","protein_coding","12",79279120,79343078
"ENSMUSG00000066441.15","ENSMUSG00000066441",17252,"Rdh11","protein_coding","12",79221111,79239067
"ENSMUSG00000066637.3","ENSMUSG00000066637",75516,"Ttc32","protein_coding","12",9079997,9091988
"ENSMUSG00000066643.13","ENSMUSG00000066643",74682,"Wdr35","protein_coding","12",9023892,9078847
"ENSMUSG00000067455.6","ENSMUSG00000067455",319159,"H4c11","protein_coding","13",21919234,21920007
"ENSMUSG00000067586.5","ENSMUSG00000067586",13610,"S1pr3","protein_coding","13",51562675,51576833
"ENSMUSG00000067995.5","ENSMUSG00000067995",68705,"Gtf2f2","protein_coding","14",76134377,76248305
"ENSMUSG00000068015.9","ENSMUSG00000068015",380916,"Lrch1","protein_coding","14",74992115,75185316
"ENSMUSG00000068184.8","ENSMUSG00000068184",75597,"Ndufaf2","protein_coding","13",108139249,108295157
"ENSMUSG00000068245.15","ENSMUSG00000068245",219132,"Phf11d","protein_coding","14",59584856,59602919
"ENSMUSG00000068392.4","ENSMUSG00000068392",497071,"Rnase13","protein_coding","14",52158819,52160230
"ENSMUSG00000068522.5","ENSMUSG00000068522",239435,"Aard","protein_coding","15",51903503,51909118
"ENSMUSG00000068758.9","ENSMUSG00000068758",16188,"Il3ra","protein_coding","14",8113752,8123488
"ENSMUSG00000069089.9","ENSMUSG00000069089",12572,"Cdk7","protein_coding","13",100839139,100867447
"ENSMUSG00000069117.5","ENSMUSG00000069117",NA,"Rps18-ps6","protein_coding","13",97896580,97897140
"ENSMUSG00000069170.15","ENSMUSG00000069170",110789,"Adgrv1","protein_coding","13",81243187,81781273
"ENSMUSG00000069171.15","ENSMUSG00000069171",13865,"Nr2f1","protein_coding","13",78337092,78347876
"ENSMUSG00000069184.5","ENSMUSG00000069184",238722,"Zfp72","protein_coding","13",74517445,74538955
"ENSMUSG00000069206.15","ENSMUSG00000069206",238692,"Zfp874a","protein_coding","13",67572668,67599743
"ENSMUSG00000069208.10","ENSMUSG00000069208",235956,"Zfp825","protein_coding","13",74628173,74642111
"ENSMUSG00000069227.5","ENSMUSG00000069227",26913,"Gprin1","protein_coding","13",54884484,54897687
"ENSMUSG00000069237.9","ENSMUSG00000069237",97863,"Fam8a1","protein_coding","13",46822998,46831532
"ENSMUSG00000069255.14","ENSMUSG00000069255",105352,"Dusp22","protein_coding","13",30843982,30895214
"ENSMUSG00000069265.3","ENSMUSG00000069265",360198,"H3c1","protein_coding","13",23945836,23946369
"ENSMUSG00000069266.6","ENSMUSG00000069266",326620,"H4c2","protein_coding","13",23940996,23941392
"ENSMUSG00000069267.3","ENSMUSG00000069267",319150,"H3c2","protein_coding","13",23936250,23936869
"ENSMUSG00000069270.7","ENSMUSG00000069270",319164,"H2ac6","protein_coding","13",23865450,23867931
"ENSMUSG00000069272.7","ENSMUSG00000069272",319166,"H2ac8","protein_coding","13",23754691,23755394
"ENSMUSG00000069273.3","ENSMUSG00000069273",319151,"H3c6","protein_coding","13",23745708,23746543
"ENSMUSG00000069300.4","ENSMUSG00000069300",319183,"H2bc11","protein_coding","13",22227384,22227846
"ENSMUSG00000069305.4","ENSMUSG00000069305",319161,"H4c18","protein_coding","13",22015937,22016366
"ENSMUSG00000069306.6","ENSMUSG00000069306",100041230,"H4c17","protein_coding","13",21995916,21996317
"ENSMUSG00000069308.8","ENSMUSG00000069308",319188,"H2bc22","protein_coding","13",21971631,21973383
"ENSMUSG00000069421.5","ENSMUSG00000069421",258543,"Or6c69b","protein_coding","10",129623158,129630786
"ENSMUSG00000069631.15","ENSMUSG00000069631",72149,"Strada","protein_coding","11",106054156,106092994
"ENSMUSG00000069744.8","ENSMUSG00000069744",26446,"Psmb3","protein_coding","11",97594225,97604326
"ENSMUSG00000069763.4","ENSMUSG00000069763",67888,"Tmem100","protein_coding","11",89921174,89927334
"ENSMUSG00000069769.14","ENSMUSG00000069769",76626,"Msi2","protein_coding","11",88230208,88609339
"ENSMUSG00000069792.6","ENSMUSG00000069792",100034251,"Wfdc17","protein_coding","11",83594817,83597094
"ENSMUSG00000069793.13","ENSMUSG00000069793",237886,"Slfn9","protein_coding","11",82869216,82882656
"ENSMUSG00000069805.11","ENSMUSG00000069805",14121,"Fbp1","protein_coding","13",63012567,63036096
"ENSMUSG00000069808.14","ENSMUSG00000069808",116972,"Tlcd3a","protein_coding","11",76070497,76105653
"ENSMUSG00000069814.7","ENSMUSG00000069814",432582,"Ccdc92b","protein_coding","11",74510431,74532342
"ENSMUSG00000069823.12","ENSMUSG00000069823",258923,"Or1e16","protein_coding","11",73283836,73290440
"ENSMUSG00000069830.11","ENSMUSG00000069830",195046,"Nlrp1a","protein_coding","11",70983062,71035530
"ENSMUSG00000069835.11","ENSMUSG00000069835",69215,"Sat2","protein_coding","11",69512850,69514696
"ENSMUSG00000069844.13","ENSMUSG00000069844",52892,"Sco1","protein_coding","11",66943496,66957896
"ENSMUSG00000069855.10","ENSMUSG00000069855",380701,"Slc47a2","protein_coding","11",61192457,61233686
"ENSMUSG00000069874.8","ENSMUSG00000069874",54396,"Irgm2","protein_coding","11",58090444,58113608
"ENSMUSG00000069892.10","ENSMUSG00000069892",245240,"9930111J21Rik2","protein_coding","11",48906701,48942069
"ENSMUSG00000069893.11","ENSMUSG00000069893",667214,"9930111J21Rik1","protein_coding","11",48836977,48870225
"ENSMUSG00000069899.4","ENSMUSG00000069899",NA,"Gm12166","protein_coding","11",45942181,45943148
"ENSMUSG00000069910.3","ENSMUSG00000069910",70385,"Spdl1","protein_coding","11",34700017,34724468
"ENSMUSG00000069911.12","ENSMUSG00000069911",574403,"Insyn2b","protein_coding","11",34264758,34372640
"ENSMUSG00000069919.8","ENSMUSG00000069919",15122,"Hba-a1","protein_coding","11",32233511,32234465
"ENSMUSG00000070327.15","ENSMUSG00000070327",672511,"Rnf213","protein_coding","11",119283926,119378244
"ENSMUSG00000070330.3","ENSMUSG00000070330",546519,"Tmem235","protein_coding","11",117751578,117756369
"ENSMUSG00000070332.5","ENSMUSG00000070332",432613,"Trim80","protein_coding","11",115331371,115339096
"ENSMUSG00000070336.4","ENSMUSG00000070336",72973,"Fbxo47","protein_coding","11",97744652,97774980
"ENSMUSG00000070337.5","ENSMUSG00000070337",217143,"Gpr179","protein_coding","11",97222935,97242903
"ENSMUSG00000070345.4","ENSMUSG00000070345",327992,"Hsf5","protein_coding","11",87507990,87550368
"ENSMUSG00000070390.13","ENSMUSG00000070390",637515,"Nlrp1b","protein_coding","11",71043928,71121559
"ENSMUSG00000070394.11","ENSMUSG00000070394",69186,"Tmem256","protein_coding","11",69729340,69730444
"ENSMUSG00000070407.6","ENSMUSG00000070407",54710,"Hs3st3b1","protein_coding","11",63776618,63813116
"ENSMUSG00000070601.6","ENSMUSG00000070601",625068,"Vmn2r84","protein_coding","10",130213794,130230201
"ENSMUSG00000071177.5","ENSMUSG00000071177",20703,"Serpina1d","protein_coding","12",103729853,103739851
"ENSMUSG00000071180.6","ENSMUSG00000071180",75616,"Smim15","protein_coding","13",108180980,108185706
"ENSMUSG00000071203.7","ENSMUSG00000071203",17951,"Naip5","protein_coding","13",100348247,100382831
"ENSMUSG00000071234.4","ENSMUSG00000071234",627191,"Syndig1l","protein_coding","12",84724051,84745605
"ENSMUSG00000071252.7","ENSMUSG00000071252",72371,"2210408I21Rik","protein_coding","13",77283659,77761903
"ENSMUSG00000071281.13","ENSMUSG00000071281",235907,"Zfp65","protein_coding","13",67853428,67877292
"ENSMUSG00000071291.11","ENSMUSG00000071291",238693,"Zfp58","protein_coding","13",67638286,67648674
"ENSMUSG00000071342.6","ENSMUSG00000071342",380755,"Lsmem1","protein_coding","12",40225492,40249489
"ENSMUSG00000071347.4","ENSMUSG00000071347",239126,"C1qtnf9","protein_coding","14",61005583,61018318
"ENSMUSG00000071350.13","ENSMUSG00000071350",239122,"Setdb2","protein_coding","14",59639458,59678333
"ENSMUSG00000071379.3","ENSMUSG00000071379",53602,"Hpcal1","protein_coding","12",17740857,17841934
"ENSMUSG00000071398.9","ENSMUSG00000071398",73667,"2410004P03Rik","protein_coding","12",17053320,17061728
"ENSMUSG00000071415.7","ENSMUSG00000071415",65019,"Rpl23","protein_coding","11",97668353,97673263
"ENSMUSG00000071451.11","ENSMUSG00000071451",69666,"Psmg4","protein_coding","13",34346947,34362156
"ENSMUSG00000071454.14","ENSMUSG00000071454",13528,"Dtnb","protein_coding","12",3622381,3831796
"ENSMUSG00000071470.5","ENSMUSG00000071470",239083,"Ccnb1ip1","protein_coding","14",51026705,51045189
"ENSMUSG00000071478.7","ENSMUSG00000071478",319165,"H2ac7","protein_coding","13",23758555,23759126
"ENSMUSG00000071489.2","ENSMUSG00000071489",19214,"Ptgdr","protein_coding","14",45088692,45096832
"ENSMUSG00000071516.3","ENSMUSG00000071516",319191,"H2ac13","protein_coding","13",21900592,21900984
"ENSMUSG00000071531.4","ENSMUSG00000071531",432839,"Gprin2","protein_coding","14",33907645,33923610
"ENSMUSG00000071540.5","ENSMUSG00000071540",100504518,"3425401B19Rik","protein_coding","14",32381076,32407250
"ENSMUSG00000071547.5","ENSMUSG00000071547",70021,"Nt5dc2","protein_coding","14",30853010,30861081
"ENSMUSG00000071551.14","ENSMUSG00000071551",432720,"Akr1c19","protein_coding","13",4278699,4302842
"ENSMUSG00000071757.11","ENSMUSG00000071757",387609,"Zhx2","protein_coding","15",57558061,57703228
"ENSMUSG00000071866.13","ENSMUSG00000071866",268373,"Ppia","protein_coding","11",6365443,6369817
"ENSMUSG00000072066.8","ENSMUSG00000072066",211378,"6720489N17Rik","protein_coding","13",62750827,62771996
"ENSMUSG00000072115.12","ENSMUSG00000072115",11727,"Ang","protein_coding","14",51328607,51339466
"ENSMUSG00000072294.6","ENSMUSG00000072294",16597,"Klf12","protein_coding","14",100108068,100522115
"ENSMUSG00000072423.6","ENSMUSG00000072423",73902,"Psmb11","protein_coding","14",54858890,54867013
"ENSMUSG00000072473.5","ENSMUSG00000072473",67085,"1700024G13Rik","protein_coding","14",32098025,32110348
"ENSMUSG00000072494.8","ENSMUSG00000072494",105651,"Ppp1r3e","protein_coding","14",55110126,55115007
"ENSMUSG00000072571.4","ENSMUSG00000072571",619301,"Tmem253","protein_coding","14",52253115,52257251
"ENSMUSG00000072572.10","ENSMUSG00000072572",214922,"Slc39a2","protein_coding","14",52130346,52134202
"ENSMUSG00000072582.10","ENSMUSG00000072582",217057,"Ptrh2","protein_coding","11",86574811,86583283
"ENSMUSG00000072596.5","ENSMUSG00000072596",13587,"Ear2","protein_coding","14",44340111,44340991
"ENSMUSG00000072620.4","ENSMUSG00000072620",20556,"Slfn2","protein_coding","11",82955938,82961504
"ENSMUSG00000072625.2","ENSMUSG00000072625",12165,"Gdf2","protein_coding","14",33662996,33669155
"ENSMUSG00000072640.12","ENSMUSG00000072640",66274,"Lyrm9","protein_coding","11",78717410,78737696
"ENSMUSG00000072663.13","ENSMUSG00000072663",320277,"Spef2","protein_coding","15",9578279,9748954
"ENSMUSG00000072676.13","ENSMUSG00000072676",66039,"Tmem254","protein_coding","14",25923724,25928096
"ENSMUSG00000072825.12","ENSMUSG00000072825",217882,"Cep170b","protein_coding","12",112686889,112713026
"ENSMUSG00000072915.4","ENSMUSG00000072915",108167848,"Gm12258","protein_coding","11",58737984,58752782
"ENSMUSG00000072919.5","ENSMUSG00000072919",71275,"Noxred1","protein_coding","12",87267814,87285506
"ENSMUSG00000072946.13","ENSMUSG00000072946",77219,"Ptgr2","protein_coding","12",84332006,84362606
"ENSMUSG00000072949.7","ENSMUSG00000072949",26897,"Acot1","protein_coding","12",84056264,84065145
"ENSMUSG00000072972.4","ENSMUSG00000072972",11498,"Adam4","protein_coding","12",81466217,81468720
"ENSMUSG00000072974.5","ENSMUSG00000072974",214321,"Gm4787","protein_coding","12",81423765,81426238
"ENSMUSG00000073063.4","ENSMUSG00000073063",544763,"Hbq1b","protein_coding","11",32236965,32237784
"ENSMUSG00000073079.7","ENSMUSG00000073079",24067,"Srp54a","protein_coding","12",55127047,55162152
"ENSMUSG00000073158.5","ENSMUSG00000073158",66808,"9030624G23Rik","protein_coding","12",24093203,24147247
"ENSMUSG00000074634.13","ENSMUSG00000074634",633640,"Tmem267","protein_coding","13",119624575,120072595
"ENSMUSG00000074651.4","ENSMUSG00000074651",622408,"Mcidas","protein_coding","13",113130379,113136928
"ENSMUSG00000074715.4","ENSMUSG00000074715",56838,"Ccl28","protein_coding","13",120085355,120115895
"ENSMUSG00000074794.11","ENSMUSG00000074794",105171,"Arrdc3","protein_coding","13",81031503,81044161
