"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensemblid","entrezgene","gene_symbol","gene_biotype","chromosome_name","chromosome_start","chromosome_end"
"11716","ENSMUSG00000027346.16",1637.18485502036,0.0282967707996973,0.0422739285949956,0.669366953584889,0.503261426562749,0.6818615011209,"ENSMUSG00000027346",74182,"Gpcpd1","protein_coding","2",132371002,132429649
"11717","ENSMUSG00000023393.16",4.52796632520425,0.141480008551601,0.211356281629352,0.669391074923002,0.503246043434161,0.6818615011209,"ENSMUSG00000023393",228993,"Slc17a9","protein_coding","2",180367056,180384073
"11718","ENSMUSG00000036459.16",278.931817979053,-0.0243701588735421,0.0364102060983594,-0.669322189709882,0.503289974909355,0.6818615011209,"ENSMUSG00000036459",101543,"Wtip","protein_coding","7",33808968,33832693
"11719","ENSMUSG00000072949.7",908.487169779655,-0.0368646683994304,0.0550685225947776,-0.669432675190862,0.503219513886331,0.6818615011209,"ENSMUSG00000072949",26897,"Acot1","protein_coding","12",84056264,84065145
"11720","ENSMUSG00000015880.14",14.8951445966679,0.0752063394101822,0.112418857036764,0.668983312875949,0.503506122758878,0.681979756956382,"ENSMUSG00000015880",54392,"Ncapg","protein_coding","5",45827261,45857888
"11721","ENSMUSG00000055240.18",167.794880952597,-0.0270628313801691,0.0404511684762658,-0.669024712995568,0.503479713643426,0.681979756956382,"ENSMUSG00000055240",22643,"Zfp101","protein_coding","17",33579481,33613615
"11722","ENSMUSG00000044906.7",151.914926510057,-0.0302011816208012,0.0451386918333442,-0.669075252165183,0.503447475724076,0.681979756956382,"ENSMUSG00000044906",269033,"4930503L19Rik","protein_coding","18",70585283,70605580
"11723","ENSMUSG00000049577.16",1192.04525280246,-0.0231032794802416,0.0345754753319939,-0.668198463170898,0.504006916331913,0.682570330176641,"ENSMUSG00000049577",22761,"Zfpm1","protein_coding","8",123008880,123063990
"11724","ENSMUSG00000024246.10",131.073738209884,0.023190707255658,0.0347080424403955,0.66816523275502,0.50402812565289,0.682570330176641,"ENSMUSG00000024246",72167,"Thumpd2","protein_coding","17",81333761,81372511
"11725","ENSMUSG00000024055.16",228.321223927261,0.0304503949186576,0.0455810080849082,0.668050054135149,0.504101642079686,0.682611664929567,"ENSMUSG00000024055",170716,"Cyp4f13","protein_coding","17",33143662,33166376
"11726","ENSMUSG00000024997.8",2237.88118014864,0.0118453013807906,0.0177331937548492,0.667973380573452,0.50415058456166,0.682619719519485,"ENSMUSG00000024997",11757,"Prdx3","protein_coding","19",60852489,60862994
"11727","ENSMUSG00000027012.16",4949.63806711687,-0.00926414429125529,0.0138721993907984,-0.667820871822267,0.504247941825081,0.682693320743311,"ENSMUSG00000027012",13427,"Dync1i2","protein_coding","2",71042050,71093647
"11728","ENSMUSG00000002930.7",487.579822743523,-0.0318999318866321,0.0477739923596058,-0.667725896686927,0.504308576269713,0.682717195210968,"ENSMUSG00000002930",19051,"Ppp1r17","protein_coding","6",55994482,56009674
"11729","ENSMUSG00000051920.8",49.0123353016129,-0.0517023848838559,0.0774650773069876,-0.6674283003548,0.504498593932925,0.682916205633306,"ENSMUSG00000051920",239405,"Rspo2","protein_coding","15",42884190,43034222
"11730","ENSMUSG00000026974.12",1500.70253545788,0.0126306430719062,0.0189306718045693,0.667205221362378,0.504641056424976,0.682956500380022,"ENSMUSG00000026974",67187,"Zmynd19","protein_coding","2",24839804,24852087
"11731","ENSMUSG00000058145.17",207.73633308842,0.0307347903945281,0.0460667405057948,0.667179619332129,0.504657407725541,0.682956500380022,"ENSMUSG00000058145",233332,"Adamts17","protein_coding","7",66489483,66802919
"11732","ENSMUSG00000037331.16",9037.22100315831,-0.0141343040440097,0.0211829749026908,-0.667248302419235,0.504613542389489,0.682956500380022,"ENSMUSG00000037331",73158,"Larp1","protein_coding","11",57899890,57952860
"11733","ENSMUSG00000023992.15",385.61836799381,-0.0231273068438843,0.0346699216581663,-0.667071217290646,0.504726644172,0.682991982401674,"ENSMUSG00000023992",83433,"Trem2","protein_coding","17",48653429,48661175
"11734","ENSMUSG00000015869.18",1859.70368088903,-0.0133488520105688,0.020031920223408,-0.66637905211754,0.50516884849754,0.68353211245913,"ENSMUSG00000015869",67763,"Prpsap1","protein_coding","11",116361671,116385461
"11735","ENSMUSG00000029110.14",3265.28838468562,-0.00928012146248799,0.0139320044821481,-0.666100952980537,0.50534657545631,0.683667762611371,"ENSMUSG00000029110",19822,"Rnf4","protein_coding","5",34493633,34512973
"11736","ENSMUSG00000025317.8",4.30056871056142,0.133062752008395,0.199771288029718,0.666075457192828,0.505362870893628,0.683667762611371,"ENSMUSG00000025317",12352,"Car5a","protein_coding","8",122642865,122671643
"11737","ENSMUSG00000031980.11",12941.2015017638,-0.0239434887347615,0.0359501017916924,-0.666020053948626,0.505398282406604,0.683667762611371,"ENSMUSG00000031980",11606,"Agt","protein_coding","8",125283273,125296445
"11738","ENSMUSG00000038342.16",1013.80016095389,0.0196174621849592,0.0294641427935765,0.665808006782944,0.505533826449585,0.683792857602663,"ENSMUSG00000038342",208104,"Mlxip","protein_coding","5",123532861,123595995
"11739","ENSMUSG00000026020.10",2874.11959635368,0.0161284220478439,0.0242364723602938,0.665460790171214,0.50575581435379,0.6838018448859,"ENSMUSG00000026020",55989,"Nop58","protein_coding","1",59724130,59758203
"11740","ENSMUSG00000054160.3",196.139981664114,-0.0943203991381672,0.14173152673488,-0.665486369271959,0.505739458976237,0.6838018448859,"ENSMUSG00000054160",228731,"Nkx2-4","protein_coding","2",146925236,146927365
"11741","ENSMUSG00000060798.8",625.780123871231,-0.0223077275593875,0.0335144304882505,-0.665615594070983,0.505656836388023,0.6838018448859,"ENSMUSG00000060798",380614,"Intu","protein_coding","3",40585435,40659204
"11742","ENSMUSG00000021772.16",2930.10134343433,0.0125702122846401,0.018889472136083,0.665461278858514,0.505755501882601,0.6838018448859,"ENSMUSG00000021772",69721,"Nkiras1","protein_coding","14",4185693,4198560
"11743","ENSMUSG00000079605.6",4.91597325834368,0.125642957809887,0.18873697467085,0.665703993767007,0.505600320279871,0.6838018448859,"ENSMUSG00000079605",474156,"Zbtb9","protein_coding","17",27192141,27227350
"11744","ENSMUSG00000001864.14",697.581803184616,-0.0376455665784017,0.0565841473588938,-0.665302356499759,0.505857123668303,0.683836368008729,"ENSMUSG00000001864",108897,"Aif1l","protein_coding","2",31840151,31863454
"11745","ENSMUSG00000005054.8",804.868722905288,-0.0179292024877094,0.0269523390432591,-0.665218794514742,0.505910561102886,0.683836368008729,"ENSMUSG00000005054",13014,"Cstb","protein_coding","10",78261503,78263456
"11746","ENSMUSG00000051212.9",49.7127558353277,0.0422266753153512,0.0634751051797612,0.665247819531224,0.505891999426119,0.683836368008729,"ENSMUSG00000051212",321019,"Gpr183","protein_coding","14",122189963,122202607
"11747","ENSMUSG00000027108.16",2781.78813032435,0.0140890804185809,0.0211877593813643,0.664963206584885,0.506074026630029,0.683937658359085,"ENSMUSG00000027108",67059,"Ola1","protein_coding","2",72923145,73049268
"11748","ENSMUSG00000027360.6",461.193009704287,-0.0377221301934267,0.0567508186753262,-0.664697551047442,0.506243960511177,0.683937658359085,"ENSMUSG00000027360",15186,"Hdc","protein_coding","2",126435587,126461219
"11749","ENSMUSG00000027371.11",442.568413186106,0.0289739197039604,0.0435883475369627,0.664717093929533,0.506231458345697,0.683937658359085,"ENSMUSG00000027371",68126,"Fahd2a","protein_coding","2",127278135,127286485
"11750","ENSMUSG00000041084.9",1717.58254591027,-0.0231822552866463,0.0348688592065151,-0.664841231235774,0.506152047794909,0.683937658359085,"ENSMUSG00000041084",66357,"Ostc","protein_coding","3",130489561,130503093
"11751","ENSMUSG00000071716.6",4.21975871781168,-0.145871482685693,0.219424372498173,-0.664791613734282,0.506183787290835,0.683937658359085,"ENSMUSG00000071716",666348,"Apol7e","protein_coding","15",77583057,77603485
"11752","ENSMUSG00000011305.12",137.493675713522,0.0405003453261028,0.0609236693894138,0.6647719307127,0.506196378484582,0.683937658359085,"ENSMUSG00000011305",66968,"Plin5","protein_coding","17",56418601,56424596
"11753","ENSMUSG00000090015.9",268.432453387299,0.0229705563055516,0.0345626663373057,0.664606025512504,0.506302514291346,0.6839530007868,"ENSMUSG00000090015",100642166,"Gm15446","protein_coding","5",110071266,110091802
"11754","ENSMUSG00000039917.11",7428.04079935134,0.0101166115961143,0.0152233627381874,0.664545131722903,0.506341473278834,0.6839530007868,"ENSMUSG00000039917",215160,"Rhbdd2","protein_coding","5",135661472,135675302
"11755","ENSMUSG00000015757.11",1619.66941626797,-0.0144482213560185,0.0217439933090548,-0.664469545711361,0.506389834335677,0.683960136090816,"ENSMUSG00000015757",67418,"Ppil4","protein_coding","10",7668655,7698899
"11756","ENSMUSG00000026977.18",1959.70750936687,0.0258746238398105,0.0389653582819614,0.664041727849038,0.506663604357431,0.684100115336178,"ENSMUSG00000026977",57438,"Marchf7","protein_coding","2",60040231,60081020
"11757","ENSMUSG00000003644.18",908.093863619479,-0.0205793021083249,0.0309911390058536,-0.664038262822091,0.506665822021674,0.684100115336178,"ENSMUSG00000003644",20111,"Rps6ka1","protein_coding","4",133574601,133615108
"11758","ENSMUSG00000060204.7",9.75101684251581,0.106626867371665,0.160554601057724,0.664115924858043,0.506616118489816,0.684100115336178,"ENSMUSG00000060204",545758,"Slc10a4-ps","protein_coding","5",72738981,72744894
"11759","ENSMUSG00000001493.10",58.1565994870212,0.0519904041432583,0.0782743380655368,0.664207522262638,0.506557499647461,0.684100115336178,"ENSMUSG00000001493",17285,"Meox1","protein_coding","11",101768336,101785200
"11760","ENSMUSG00000029998.15",8677.67802326849,-0.00839608813826089,0.0126526774355039,-0.663581932050299,0.50695792448516,0.684378111304386,"ENSMUSG00000029998",66881,"Pcyox1","protein_coding","6",86362988,86374136
"11761","ENSMUSG00000030806.7",26257.2554058553,0.0166382497667584,0.0250724103167596,0.663607908316518,0.506941294409851,0.684378111304386,"ENSMUSG00000030806",56216,"Stx1b","protein_coding","7",127403072,127423721
"11762","ENSMUSG00000029475.18",1044.36417137816,0.0143605848286798,0.0216438440269602,0.663495117170124,0.507013505684234,0.684394952367674,"ENSMUSG00000029475",30841,"Kdm2b","protein_coding","5",123008728,123127886
"11763","ENSMUSG00000041859.11",156.846079483067,-0.0386068216570478,0.0582291055719522,-0.663015879736335,0.507320383868489,0.684734108370839,"ENSMUSG00000041859",17215,"Mcm3","protein_coding","1",20873192,20890536
"11764","ENSMUSG00000028488.16",6680.3813204374,0.0194102582916458,0.0292807923559115,0.662900718522633,0.507394141524401,0.684734108370839,"ENSMUSG00000028488",20404,"Sh3gl2","protein_coding","4",85123363,85557432
"11765","ENSMUSG00000043782.10",4.82850734415126,0.246684185389643,0.372125983296121,0.662905028035474,0.507391381296069,0.684734108370839,"ENSMUSG00000043782",212733,"Bicdl2","protein_coding","17",23879480,23887595
"11766","ENSMUSG00000032783.10",6.78114683701915,0.100897231413582,0.152244789177876,0.662730277722008,0.507503314600869,0.684823230147714,"ENSMUSG00000032783",78733,"Troap","protein_coding","15",98972456,98981290
"11767","ENSMUSG00000029167.14",1850.04219574478,-0.0178255102124692,0.0269150354016424,-0.662288194923996,0.507786541004047,0.684972549831883,"ENSMUSG00000029167",19017,"Ppargc1a","protein_coding","5",51611592,51725068
"11768","ENSMUSG00000029155.17",263.724754393589,-0.0535146812999455,0.0807949805987234,-0.662351558269835,0.507745941315688,0.684972549831883,"ENSMUSG00000029155",73472,"Spata18","protein_coding","5",73808722,73836855
"11769","ENSMUSG00000004947.16",348.764637815315,-0.0189552297047578,0.0286163538549115,-0.662391505251268,0.507720346399765,0.684972549831883,"ENSMUSG00000004947",74198,"Dtx2","protein_coding","5",136023654,136061726
"11770","ENSMUSG00000036534.7",1359.61576932409,-0.0107135251425319,0.0161738505044016,-0.66239793298549,0.507716228071313,0.684972549831883,"ENSMUSG00000036534",234595,"Slc38a7","protein_coding","8",96562548,96580167
"11771","ENSMUSG00000042487.7",2172.91355285335,-0.0144727613662459,0.0218560284193868,-0.662186243929306,0.507851869075827,0.685002474328171,"ENSMUSG00000042487",235497,"Leo1","protein_coding","9",75348806,75373714
"11772","ENSMUSG00000064225.7",2220.32616732019,-0.0205945564179779,0.03111365704625,-0.661913718061633,0.508026519621179,0.685179837922651,"ENSMUSG00000064225",75552,"Paqr9","protein_coding","9",95441710,95450076
"11773","ENSMUSG00000029507.17",658.463932104618,0.0150348362376455,0.0227273722123539,0.661529898712753,0.508272546984885,0.68545342975274,"ENSMUSG00000029507",56361,"Pus1","protein_coding","5",110921533,110928525
"11774","ENSMUSG00000056209.8",204.083992273614,0.0299599867979776,0.0453298595394226,0.660932707543952,0.508655469438904,0.685911575359391,"ENSMUSG00000056209",18150,"Npm3","protein_coding","19",45736173,45738030
"11775","ENSMUSG00000036980.14",1515.14360271052,0.0112653321581582,0.017047641800874,0.660814691541713,0.508731159877891,0.685955382197986,"ENSMUSG00000036980",21343,"Taf6","protein_coding","5",138176879,138185713
"11776","ENSMUSG00000079111.4",1465.82328904237,-0.0124636588425371,0.0188666616387863,-0.660618135903503,0.508857235398096,0.686049545646636,"ENSMUSG00000079111",66913,"Kdelr2","protein_coding","5",143389593,143407656
"11777","ENSMUSG00000022322.9",20.5828122223308,0.0641732867544639,0.0971481918493147,0.660571087663703,0.508887415700727,0.686049545646636,"ENSMUSG00000022322",20419,"Shcbp1","protein_coding","8",4785976,4829567
"11778","ENSMUSG00000020471.12",879.153801403842,0.0142695504959629,0.0216048652847202,0.660478568503498,0.508946767229737,0.686071304407075,"ENSMUSG00000020471",18972,"Pold2","protein_coding","11",5822180,5828292
"11779","ENSMUSG00000072662.3",26.3194808640039,-0.0640900723462202,0.097083599877491,-0.660153439170931,0.509155368176652,0.686235974579007,"ENSMUSG00000072662",545893,"Mansc4","protein_coding","6",146976558,146988530
"11780","ENSMUSG00000031600.12",2115.31307229658,0.0149449642528837,0.0226367101686169,0.66020919743025,0.509119590844622,0.686235974579007,"ENSMUSG00000031600",52348,"Vps37a","protein_coding","8",40964824,41003798
"11781","ENSMUSG00000030861.16",4026.20024485991,-0.0114766185641163,0.0173908779755312,-0.659921746346777,0.50930404816911,0.686367207925382,"ENSMUSG00000030861",66885,"Acadsb","protein_coding","7",131012330,131050673
"11782","ENSMUSG00000031138.5",8.85913917058371,-0.0908393581563659,0.13766313721564,-0.659866976691604,0.509339197819289,0.686367207925382,"ENSMUSG00000031138",14071,"F9","protein_coding","X",59044824,59076119
"11783","ENSMUSG00000041741.11",293.805549352928,-0.0280686432308762,0.0425594631832248,-0.659515913300798,0.509564530761337,0.686612582101141,"ENSMUSG00000041741",54611,"Pde3a","protein_coding","6",141194995,141453174
"11784","ENSMUSG00000051615.15",5748.65478918765,-0.0129755875592662,0.0196842319402124,-0.659186886167437,0.509775766917308,0.686732195836591,"ENSMUSG00000051615",76108,"Rap2a","protein_coding","14",120715856,120744606
"11785","ENSMUSG00000044469.9",126.182120696995,0.0270126400353587,0.0409794341160507,0.65917552592017,0.509783061039873,0.686732195836591,"ENSMUSG00000044469",66443,"Tnfaip8l1","protein_coding","17",56469477,56480955
"11786","ENSMUSG00000038344.15",703.057094703723,-0.0215513868632531,0.0326932629878538,-0.659199629943939,0.509767584531215,0.686732195836591,"ENSMUSG00000038344",353170,"Txlng","protein_coding","X",161561915,161612450
"11787","ENSMUSG00000026275.14",3231.3034643622,0.0145443012013294,0.022082241505024,0.658642429846644,0.510125409729688,0.687135075106326,"ENSMUSG00000026275",66385,"Ppp1r7","protein_coding","1",93270576,93301211
"11788","ENSMUSG00000040785.20",60189.2361469158,0.0214026016393361,0.0325066998633857,0.658405858770154,0.510277371703816,0.687281458308576,"ENSMUSG00000040785",22129,"Ttc3","protein_coding","16",94171477,94270202
"11789","ENSMUSG00000049353.18",109.319467759147,0.0714616292856745,0.108560504533829,0.658265449230718,0.510367575288178,0.687344642705098,"ENSMUSG00000049353",74023,"Rd3","protein_coding","1",191709331,191720244
"11790","ENSMUSG00000024459.19",14.1063490970382,0.0845425276328056,0.1284673607612,0.658085657959119,0.510483091131563,0.687441903129417,"ENSMUSG00000024459",240095,"H2-M5","protein_coding","17",37294953,37300429
"11791","ENSMUSG00000004043.15",269.36518147268,-0.0317902140502134,0.0483176073241614,-0.657942638527892,0.51057499083855,0.6874490442286,"ENSMUSG00000004043",20850,"Stat5a","protein_coding","11",100750177,100775995
"11792","ENSMUSG00000002326.7",693.432789017773,0.0157218685673542,0.0238939079296695,0.657986488172245,0.510546813541847,0.6874490442286,"ENSMUSG00000002326",105446,"Gmpr2","protein_coding","14",55909398,55916657
"11793","ENSMUSG00000040471.18",4.30223163330399,0.133148414249786,0.202432829939218,0.657741208724716,0.510704437847165,0.687565026685274,"ENSMUSG00000040471",71522,"Ggt6","protein_coding","11",72326352,72329226
